Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	21	2	dev=net(2)	DropData	0	0	0	0
1	21	2	dev=net(2)	InSatisfiedInterests	2.4	0	3	0
1	21	2	dev=net(2)	InTimedOutInterests	0	0	0	0
1	21	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
1	21	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
1	21	-1	all	SatisfiedInterests	2.4	0	3	0
1	21	-1	all	TimedOutInterests	0	0	0	0
1	22	1	dev=net(1)	InInterests	0	0	0	0
1	22	1	dev=net(1)	OutInterests	0.8	0.0492188	1	0.0615234
1	22	1	dev=net(1)	DropInterests	0	0	0	0
1	22	1	dev=net(1)	InNacks	0	0	0	0
1	22	1	dev=net(1)	OutNacks	0	0	0	0
1	22	1	dev=net(1)	DropNacks	0	0	0	0
1	22	1	dev=net(1)	InData	0.8	0.853906	1	1.06738
1	22	1	dev=net(1)	OutData	0	0	0	0
1	22	1	dev=net(1)	DropData	0	0	0	0
1	22	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	22	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	22	1	dev=net(1)	OutSatisfiedInterests	0.8	0	1	0
1	22	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	22	33	dev=net(33)	InInterests	0.8	0.0492188	1	0.0615234
1	22	33	dev=net(33)	OutInterests	0	0	0	0
1	22	33	dev=net(33)	DropInterests	0.8	0.0492188	1	0.0615234
1	22	33	dev=net(33)	InNacks	0	0	0	0
1	22	33	dev=net(33)	OutNacks	0	0	0	0
1	22	33	dev=net(33)	DropNacks	0	0	0	0
1	22	33	dev=net(33)	InData	0	0	0	0
1	22	33	dev=net(33)	OutData	0.8	0.853906	1	1.06738
1	22	33	dev=net(33)	DropData	0	0	0	0
1	22	33	dev=net(33)	InSatisfiedInterests	0.8	0	1	0
1	22	33	dev=net(33)	InTimedOutInterests	0	0	0	0
1	22	33	dev=net(33)	OutSatisfiedInterests	0	0	0	0
1	22	33	dev=net(33)	OutTimedOutInterests	0	0	0	0
1	22	21	dev=net(21)	InInterests	0.8	0.0492188	1	0.0615234
1	22	21	dev=net(21)	OutInterests	0	0	0	0
1	22	21	dev=net(21)	DropInterests	0	0	0	0
1	22	21	dev=net(21)	InNacks	0	0	0	0
1	22	21	dev=net(21)	OutNacks	0	0	0	0
1	22	21	dev=net(21)	DropNacks	0	0	0	0
1	22	21	dev=net(21)	InData	0	0	0	0
1	22	21	dev=net(21)	OutData	0.8	0.853906	1	1.06738
1	22	21	dev=net(21)	DropData	0	0	0	0
1	22	21	dev=net(21)	InSatisfiedInterests	0.8	0	1	0
1	22	21	dev=net(21)	InTimedOutInterests	0	0	0	0
1	22	21	dev=net(21)	OutSatisfiedInterests	0	0	0	0
1	22	21	dev=net(21)	OutTimedOutInterests	0	0	0	0
1	22	-1	all	SatisfiedInterests	0.8	0	1	0
1	22	-1	all	TimedOutInterests	0	0	0	0
1	48	1	dev=net(1)	InInterests	0	0	0	0
1	48	1	dev=net(1)	OutInterests	0.8	0.0492188	1	0.0615234
1	48	1	dev=net(1)	DropInterests	0	0	0	0
1	48	1	dev=net(1)	InNacks	0	0	0	0
1	48	1	dev=net(1)	OutNacks	0	0	0	0
1	48	1	dev=net(1)	DropNacks	0	0	0	0
1	48	1	dev=net(1)	InData	0.8	0.853906	1	1.06738
1	48	1	dev=net(1)	OutData	0	0	0	0
1	48	1	dev=net(1)	DropData	0	0	0	0
1	48	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	48	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	48	1	dev=net(1)	OutSatisfiedInterests	0.8	0	1	0
1	48	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	48	2	dev=local(2)	InInterests	0.8	0	1	0
1	48	2	dev=local(2)	OutInterests	0	0	0	0
1	48	2	dev=local(2)	DropInterests	0	0	0	0
1	48	2	dev=local(2)	InNacks	0	0	0	0
1	48	2	dev=local(2)	OutNacks	0	0	0	0
1	48	2	dev=local(2)	DropNacks	0	0	0	0
1	48	2	dev=local(2)	InData	0	0	0	0
1	48	2	dev=local(2)	OutData	0.8	0.853906	1	1.06738
1	48	2	dev=local(2)	DropData	0	0	0	0
1	48	2	dev=local(2)	InSatisfiedInterests	0.8	0	1	0
1	48	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	48	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	48	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	48	-1	all	SatisfiedInterests	0.8	0	1	0
1	48	-1	all	TimedOutInterests	0	0	0	0
1	64	1	dev=net(1)	InInterests	2.4	0.149219	3	0.186523
1	64	1	dev=net(1)	OutInterests	0	0	0	0
1	64	1	dev=net(1)	DropInterests	0	0	0	0
1	64	1	dev=net(1)	InNacks	0	0	0	0
1	64	1	dev=net(1)	OutNacks	0	0	0	0
1	64	1	dev=net(1)	DropNacks	0	0	0	0
1	64	1	dev=net(1)	InData	0	0	0	0
1	64	1	dev=net(1)	OutData	2.4	2.56328	3	3.2041
1	64	1	dev=net(1)	DropData	0	0	0	0
1	64	1	dev=net(1)	InSatisfiedInterests	2.4	0	3	0
1	64	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	64	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
1	64	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	64	2	dev=local(2)	InInterests	0	0	0	0
1	64	2	dev=local(2)	OutInterests	2.4	0.149219	3	0.186523
1	64	2	dev=local(2)	DropInterests	0	0	0	0
1	64	2	dev=local(2)	InNacks	0	0	0	0
1	64	2	dev=local(2)	OutNacks	0	0	0	0
1	64	2	dev=local(2)	DropNacks	0	0	0	0
1	64	2	dev=local(2)	InData	2.4	0	3	0
1	64	2	dev=local(2)	OutData	0	0	0	0
1	64	2	dev=local(2)	DropData	0	0	0	0
1	64	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
1	64	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	64	2	dev=local(2)	OutSatisfiedInterests	2.4	0	3	0
1	64	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	64	-1	all	SatisfiedInterests	2.4	0	3	0
1	64	-1	all	TimedOutInterests	0	0	0	0
1	82	1	dev=net(1)	InInterests	0	0	0	0
1	82	1	dev=net(1)	OutInterests	1.6	0.0992188	2	0.124023
1	82	1	dev=net(1)	DropInterests	0	0	0	0
1	82	1	dev=net(1)	InNacks	0	0	0	0
1	82	1	dev=net(1)	OutNacks	0	0	0	0
1	82	1	dev=net(1)	DropNacks	0	0	0	0
1	82	1	dev=net(1)	InData	1.6	1.70859	2	2.13574
1	82	1	dev=net(1)	OutData	0	0	0	0
1	82	1	dev=net(1)	DropData	0	0	0	0
1	82	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	82	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	82	1	dev=net(1)	OutSatisfiedInterests	1.6	0	2	0
1	82	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	82	2	dev=local(2)	InInterests	1.6	0	2	0
1	82	2	dev=local(2)	OutInterests	0	0	0	0
1	82	2	dev=local(2)	DropInterests	0	0	0	0
1	82	2	dev=local(2)	InNacks	0	0	0	0
1	82	2	dev=local(2)	OutNacks	0	0	0	0
1	82	2	dev=local(2)	DropNacks	0	0	0	0
1	82	2	dev=local(2)	InData	0	0	0	0
1	82	2	dev=local(2)	OutData	1.6	1.70859	2	2.13574
1	82	2	dev=local(2)	DropData	0	0	0	0
1	82	2	dev=local(2)	InSatisfiedInterests	1.6	0	2	0
1	82	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	82	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	82	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	82	-1	all	SatisfiedInterests	1.6	0	2	0
1	82	-1	all	TimedOutInterests	0	0	0	0
1	92	1	dev=net(1)	InInterests	0	0	0	0
1	92	1	dev=net(1)	OutInterests	0.8	0.0492188	1	0.0615234
1	92	1	dev=net(1)	DropInterests	0	0	0	0
1	92	1	dev=net(1)	InNacks	0	0	0	0
1	92	1	dev=net(1)	OutNacks	0	0	0	0
1	92	1	dev=net(1)	DropNacks	0	0	0	0
1	92	1	dev=net(1)	InData	0.8	0.853906	1	1.06738
1	92	1	dev=net(1)	OutData	0	0	0	0
1	92	1	dev=net(1)	DropData	0	0	0	0
1	92	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	92	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	92	1	dev=net(1)	OutSatisfiedInterests	0.8	0	1	0
1	92	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	92	2	dev=local(2)	InInterests	0.8	0	1	0
1	92	2	dev=local(2)	OutInterests	0	0	0	0
1	92	2	dev=local(2)	DropInterests	0	0	0	0
1	92	2	dev=local(2)	InNacks	0	0	0	0
1	92	2	dev=local(2)	OutNacks	0	0	0	0
1	92	2	dev=local(2)	DropNacks	0	0	0	0
1	92	2	dev=local(2)	InData	0	0	0	0
1	92	2	dev=local(2)	OutData	0.8	0.853906	1	1.06738
1	92	2	dev=local(2)	DropData	0	0	0	0
1	92	2	dev=local(2)	InSatisfiedInterests	0.8	0	1	0
1	92	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	92	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	92	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	92	-1	all	SatisfiedInterests	0.8	0	1	0
1	92	-1	all	TimedOutInterests	0	0	0	0
1	136	1	dev=net(1)	InInterests	0	0	0	0
1	136	1	dev=net(1)	OutInterests	1.6	0.0992188	2	0.124023
1	136	1	dev=net(1)	DropInterests	0	0	0	0
1	136	1	dev=net(1)	InNacks	0	0	0	0
1	136	1	dev=net(1)	OutNacks	0	0	0	0
1	136	1	dev=net(1)	DropNacks	0	0	0	0
1	136	1	dev=net(1)	InData	1.6	1.70859	2	2.13574
1	136	1	dev=net(1)	OutData	0	0	0	0
1	136	1	dev=net(1)	DropData	0	0	0	0
1	136	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	136	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	136	1	dev=net(1)	OutSatisfiedInterests	1.6	0	2	0
1	136	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	136	2	dev=local(2)	InInterests	1.6	0	2	0
1	136	2	dev=local(2)	OutInterests	0	0	0	0
1	136	2	dev=local(2)	DropInterests	0	0	0	0
1	136	2	dev=local(2)	InNacks	0	0	0	0
1	136	2	dev=local(2)	OutNacks	0	0	0	0
1	136	2	dev=local(2)	DropNacks	0	0	0	0
1	136	2	dev=local(2)	InData	0	0	0	0
1	136	2	dev=local(2)	OutData	1.6	1.70859	2	2.13574
1	136	2	dev=local(2)	DropData	0	0	0	0
1	136	2	dev=local(2)	InSatisfiedInterests	1.6	0	2	0
1	136	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	136	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	136	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	136	-1	all	SatisfiedInterests	1.6	0	2	0
1	136	-1	all	TimedOutInterests	0	0	0	0
1	163	1	dev=net(1)	InInterests	0	0	0	0
1	163	1	dev=net(1)	OutInterests	0.8	0.0492188	1	0.0615234
1	163	1	dev=net(1)	DropInterests	0	0	0	0
1	163	1	dev=net(1)	InNacks	0	0	0	0
1	163	1	dev=net(1)	OutNacks	0	0	0	0
1	163	1	dev=net(1)	DropNacks	0	0	0	0
1	163	1	dev=net(1)	InData	0.8	0.853906	1	1.06738
1	163	1	dev=net(1)	OutData	0	0	0	0
1	163	1	dev=net(1)	DropData	0	0	0	0
1	163	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	163	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	163	1	dev=net(1)	OutSatisfiedInterests	0.8	0	1	0
1	163	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	163	2	dev=local(2)	InInterests	0.8	0	1	0
1	163	2	dev=local(2)	OutInterests	0	0	0	0
1	163	2	dev=local(2)	DropInterests	0	0	0	0
1	163	2	dev=local(2)	InNacks	0	0	0	0
1	163	2	dev=local(2)	OutNacks	0	0	0	0
1	163	2	dev=local(2)	DropNacks	0	0	0	0
1	163	2	dev=local(2)	InData	0	0	0	0
1	163	2	dev=local(2)	OutData	0.8	0.853906	1	1.06738
1	163	2	dev=local(2)	DropData	0	0	0	0
1	163	2	dev=local(2)	InSatisfiedInterests	0.8	0	1	0
1	163	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	163	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	163	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	163	-1	all	SatisfiedInterests	0.8	0	1	0
1	163	-1	all	TimedOutInterests	0	0	0	0
1	195	1	dev=net(1)	InInterests	0	0	0	0
1	195	1	dev=net(1)	OutInterests	1.6	0.0992188	2	0.124023
1	195	1	dev=net(1)	DropInterests	0	0	0	0
1	195	1	dev=net(1)	InNacks	0	0	0	0
1	195	1	dev=net(1)	OutNacks	0	0	0	0
1	195	1	dev=net(1)	DropNacks	0	0	0	0
1	195	1	dev=net(1)	InData	1.6	1.70859	2	2.13574
1	195	1	dev=net(1)	OutData	0	0	0	0
1	195	1	dev=net(1)	DropData	0	0	0	0
1	195	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	195	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	195	1	dev=net(1)	OutSatisfiedInterests	1.6	0	2	0
1	195	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	195	2	dev=local(2)	InInterests	1.6	0	2	0
1	195	2	dev=local(2)	OutInterests	0	0	0	0
1	195	2	dev=local(2)	DropInterests	0	0	0	0
1	195	2	dev=local(2)	InNacks	0	0	0	0
1	195	2	dev=local(2)	OutNacks	0	0	0	0
1	195	2	dev=local(2)	DropNacks	0	0	0	0
1	195	2	dev=local(2)	InData	0	0	0	0
1	195	2	dev=local(2)	OutData	1.6	1.70859	2	2.13574
1	195	2	dev=local(2)	DropData	0	0	0	0
1	195	2	dev=local(2)	InSatisfiedInterests	1.6	0	2	0
1	195	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	195	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	195	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	195	-1	all	SatisfiedInterests	1.6	0	2	0
1	195	-1	all	TimedOutInterests	0	0	0	0
1	233	1	dev=net(1)	InInterests	0	0	0	0
1	233	1	dev=net(1)	OutInterests	2.4	0.149219	3	0.186523
1	233	1	dev=net(1)	DropInterests	0	0	0	0
1	233	1	dev=net(1)	InNacks	0	0	0	0
1	233	1	dev=net(1)	OutNacks	0	0	0	0
1	233	1	dev=net(1)	DropNacks	0	0	0	0
1	233	1	dev=net(1)	InData	2.4	2.56328	3	3.2041
1	233	1	dev=net(1)	OutData	0	0	0	0
1	233	1	dev=net(1)	DropData	0	0	0	0
1	233	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	233	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	233	1	dev=net(1)	OutSatisfiedInterests	2.4	0	3	0
1	233	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	233	2	dev=local(2)	InInterests	2.4	0	3	0
1	233	2	dev=local(2)	OutInterests	0	0	0	0
1	233	2	dev=local(2)	DropInterests	0	0	0	0
1	233	2	dev=local(2)	InNacks	0	0	0	0
1	233	2	dev=local(2)	OutNacks	0	0	0	0
1	233	2	dev=local(2)	DropNacks	0	0	0	0
1	233	2	dev=local(2)	InData	0	0	0	0
1	233	2	dev=local(2)	OutData	2.4	2.56328	3	3.2041
1	233	2	dev=local(2)	DropData	0	0	0	0
1	233	2	dev=local(2)	InSatisfiedInterests	2.4	0	3	0
1	233	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	233	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	233	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	233	-1	all	SatisfiedInterests	2.4	0	3	0
1	233	-1	all	TimedOutInterests	0	0	0	0
1	294	1	dev=net(1)	InInterests	0	0	0	0
1	294	1	dev=net(1)	OutInterests	0.8	0.0492188	1	0.0615234
1	294	1	dev=net(1)	DropInterests	0	0	0	0
1	294	1	dev=net(1)	InNacks	0	0	0	0
1	294	1	dev=net(1)	OutNacks	0	0	0	0
1	294	1	dev=net(1)	DropNacks	0	0	0	0
1	294	1	dev=net(1)	InData	0.8	0.853906	1	1.06738
1	294	1	dev=net(1)	OutData	0	0	0	0
1	294	1	dev=net(1)	DropData	0	0	0	0
1	294	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	294	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	294	1	dev=net(1)	OutSatisfiedInterests	0.8	0	1	0
1	294	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	294	2	dev=local(2)	InInterests	0.8	0	1	0
1	294	2	dev=local(2)	OutInterests	0	0	0	0
1	294	2	dev=local(2)	DropInterests	0	0	0	0
1	294	2	dev=local(2)	InNacks	0	0	0	0
1	294	2	dev=local(2)	OutNacks	0	0	0	0
1	294	2	dev=local(2)	DropNacks	0	0	0	0
1	294	2	dev=local(2)	InData	0	0	0	0
1	294	2	dev=local(2)	OutData	0.8	0.853906	1	1.06738
1	294	2	dev=local(2)	DropData	0	0	0	0
1	294	2	dev=local(2)	InSatisfiedInterests	0.8	0	1	0
1	294	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	294	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	294	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	294	-1	all	SatisfiedInterests	0.8	0	1	0
1	294	-1	all	TimedOutInterests	0	0	0	0
1	306	1	dev=net(1)	InInterests	0	0	0	0
1	306	1	dev=net(1)	OutInterests	0.8	0.0492188	1	0.0615234
1	306	1	dev=net(1)	DropInterests	0	0	0	0
1	306	1	dev=net(1)	InNacks	0	0	0	0
1	306	1	dev=net(1)	OutNacks	0	0	0	0
1	306	1	dev=net(1)	DropNacks	0	0	0	0
1	306	1	dev=net(1)	InData	0.8	0.853906	1	1.06738
1	306	1	dev=net(1)	OutData	0	0	0	0
1	306	1	dev=net(1)	DropData	0	0	0	0
1	306	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	306	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	306	1	dev=net(1)	OutSatisfiedInterests	0.8	0	1	0
1	306	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	306	2	dev=local(2)	InInterests	0.8	0	1	0
1	306	2	dev=local(2)	OutInterests	0	0	0	0
1	306	2	dev=local(2)	DropInterests	0	0	0	0
1	306	2	dev=local(2)	InNacks	0	0	0	0
1	306	2	dev=local(2)	OutNacks	0	0	0	0
1	306	2	dev=local(2)	DropNacks	0	0	0	0
1	306	2	dev=local(2)	InData	0	0	0	0
1	306	2	dev=local(2)	OutData	0.8	0.853906	1	1.06738
1	306	2	dev=local(2)	DropData	0	0	0	0
1	306	2	dev=local(2)	InSatisfiedInterests	0.8	0	1	0
1	306	2	dev=local(2)	InTimedOutInterests	0	0	0	0
1	306	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
1	306	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
1	306	-1	all	SatisfiedInterests	0.8	0	1	0
1	306	-1	all	TimedOutInterests	0	0	0	0
1	317	2	dev=net(2)	InInterests	1.6	0.0992188	2	0.124023
1	317	2	dev=net(2)	OutInterests	0	0	0	0
1	317	2	dev=net(2)	DropInterests	0	0	0	0
1	317	2	dev=net(2)	InNacks	0	0	0	0
1	317	2	dev=net(2)	OutNacks	0	0	0	0
1	317	2	dev=net(2)	DropNacks	0	0	0	0
1	317	2	dev=net(2)	InData	0	0	0	0
1	317	2	dev=net(2)	OutData	1.6	1.70859	2	2.13574
1	317	2	dev=net(2)	DropData	0	0	0	0
1	317	2	dev=net(2)	InSatisfiedInterests	1.6	0	2	0
1	317	2	dev=net(2)	InTimedOutInterests	0	0	0	0
1	317	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
1	317	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
1	317	4	dev=net(4)	InInterests	0	0	0	0
1	317	4	dev=net(4)	OutInterests	1.6	0.0992188	2	0.124023
1	317	4	dev=net(4)	DropInterests	0	0	0	0
1	317	4	dev=net(4)	InNacks	0	0	0	0
1	317	4	dev=net(4)	OutNacks	0	0	0	0
1	317	4	dev=net(4)	DropNacks	0	0	0	0
1	317	4	dev=net(4)	InData	1.6	1.70859	2	2.13574
1	317	4	dev=net(4)	OutData	0	0	0	0
1	317	4	dev=net(4)	DropData	0	0	0	0
1	317	4	dev=net(4)	InSatisfiedInterests	0	0	0	0
1	317	4	dev=net(4)	InTimedOutInterests	0	0	0	0
1	317	4	dev=net(4)	OutSatisfiedInterests	1.6	0	2	0
1	317	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
1	317	-1	all	SatisfiedInterests	1.6	0	2	0
1	317	-1	all	TimedOutInterests	0	0	0	0
1	318	3	dev=net(3)	InInterests	1.6	0.0992188	2	0.124023
1	318	3	dev=net(3)	OutInterests	0	0	0	0
1	318	3	dev=net(3)	DropInterests	0	0	0	0
1	318	3	dev=net(3)	InNacks	0	0	0	0
1	318	3	dev=net(3)	OutNacks	0	0	0	0
1	318	3	dev=net(3)	DropNacks	0	0	0	0
1	318	3	dev=net(3)	InData	0	0	0	0
1	318	3	dev=net(3)	OutData	1.6	1.70859	2	2.13574
1	318	3	dev=net(3)	DropData	0	0	0	0
1	318	3	dev=net(3)	InSatisfiedInterests	1.6	0	2	0
1	318	3	dev=net(3)	InTimedOutInterests	0	0	0	0
1	318	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
1	318	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
1	318	4	dev=net(4)	InInterests	0	0	0	0
1	318	4	dev=net(4)	OutInterests	1.6	0.0992188	2	0.124023
1	318	4	dev=net(4)	DropInterests	0	0	0	0
1	318	4	dev=net(4)	InNacks	0	0	0	0
1	318	4	dev=net(4)	OutNacks	0	0	0	0
1	318	4	dev=net(4)	DropNacks	0	0	0	0
1	318	4	dev=net(4)	InData	1.6	1.70859	2	2.13574
1	318	4	dev=net(4)	OutData	0	0	0	0
1	318	4	dev=net(4)	DropData	0	0	0	0
1	318	4	dev=net(4)	InSatisfiedInterests	0	0	0	0
1	318	4	dev=net(4)	InTimedOutInterests	0	0	0	0
1	318	4	dev=net(4)	OutSatisfiedInterests	1.6	0	2	0
1	318	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
1	318	-1	all	SatisfiedInterests	1.6	0	2	0
1	318	-1	all	TimedOutInterests	0	0	0	0
1	320	2	dev=net(2)	InInterests	0	0	0	0
1	320	2	dev=net(2)	OutInterests	1.6	0.0992188	2	0.124023
1	320	2	dev=net(2)	DropInterests	0	0	0	0
1	320	2	dev=net(2)	InNacks	0	0	0	0
1	320	2	dev=net(2)	OutNacks	0	0	0	0
1	320	2	dev=net(2)	DropNacks	0	0	0	0
1	320	2	dev=net(2)	InData	1.6	1.70859	2	2.13574
1	320	2	dev=net(2)	OutData	0	0	0	0
1	320	2	dev=net(2)	DropData	0	0	0	0
1	320	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
1	320	2	dev=net(2)	InTimedOutInterests	0	0	0	0
1	320	2	dev=net(2)	OutSatisfiedInterests	1.6	0	2	0
1	320	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
1	320	3	dev=net(3)	InInterests	1.6	0.0992188	2	0.124023
1	320	3	dev=net(3)	OutInterests	0	0	0	0
1	320	3	dev=net(3)	DropInterests	0	0	0	0
1	320	3	dev=net(3)	InNacks	0	0	0	0
1	320	3	dev=net(3)	OutNacks	0	0	0	0
1	320	3	dev=net(3)	DropNacks	0	0	0	0
1	320	3	dev=net(3)	InData	0	0	0	0
1	320	3	dev=net(3)	OutData	1.6	1.70859	2	2.13574
1	320	3	dev=net(3)	DropData	0	0	0	0
1	320	3	dev=net(3)	InSatisfiedInterests	1.6	0	2	0
1	320	3	dev=net(3)	InTimedOutInterests	0	0	0	0
1	320	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
1	320	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
1	320	-1	all	SatisfiedInterests	1.6	0	2	0
1	320	-1	all	TimedOutInterests	0	0	0	0
1	321	1	dev=net(1)	InInterests	0	0	0	0
1	321	1	dev=net(1)	OutInterests	1.6	0.0992188	2	0.124023
1	321	1	dev=net(1)	DropInterests	0	0	0	0
1	321	1	dev=net(1)	InNacks	0	0	0	0
1	321	1	dev=net(1)	OutNacks	0	0	0	0
1	321	1	dev=net(1)	DropNacks	0	0	0	0
1	321	1	dev=net(1)	InData	1.6	1.70859	2	2.13574
1	321	1	dev=net(1)	OutData	0	0	0	0
1	321	1	dev=net(1)	DropData	0	0	0	0
1	321	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
1	321	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	321	1	dev=net(1)	OutSatisfiedInterests	1.6	0	2	0
1	321	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	321	6	dev=net(6)	InInterests	1.6	0.0992188	2	0.124023
1	321	6	dev=net(6)	OutInterests	0	0	0	0
1	321	6	dev=net(6)	DropInterests	0.8	0.0492188	1	0.0615234
1	321	6	dev=net(6)	InNacks	0	0	0	0
1	321	6	dev=net(6)	OutNacks	0	0	0	0
1	321	6	dev=net(6)	DropNacks	0	0	0	0
1	321	6	dev=net(6)	InData	0	0	0	0
1	321	6	dev=net(6)	OutData	1.6	1.70859	2	2.13574
1	321	6	dev=net(6)	DropData	0	0	0	0
1	321	6	dev=net(6)	InSatisfiedInterests	1.6	0	2	0
1	321	6	dev=net(6)	InTimedOutInterests	0	0	0	0
1	321	6	dev=net(6)	OutSatisfiedInterests	0	0	0	0
1	321	6	dev=net(6)	OutTimedOutInterests	0	0	0	0
1	321	31	dev=net(31)	InInterests	1.6	0.0992188	2	0.124023
1	321	31	dev=net(31)	OutInterests	0	0	0	0
1	321	31	dev=net(31)	DropInterests	0.8	0.0492188	1	0.0615234
1	321	31	dev=net(31)	InNacks	0	0	0	0
1	321	31	dev=net(31)	OutNacks	0	0	0	0
1	321	31	dev=net(31)	DropNacks	0	0	0	0
1	321	31	dev=net(31)	InData	0	0	0	0
1	321	31	dev=net(31)	OutData	1.6	1.70859	2	2.13574
1	321	31	dev=net(31)	DropData	0	0	0	0
1	321	31	dev=net(31)	InSatisfiedInterests	1.6	0	2	0
1	321	31	dev=net(31)	InTimedOutInterests	0	0	0	0
1	321	31	dev=net(31)	OutSatisfiedInterests	0	0	0	0
1	321	31	dev=net(31)	OutTimedOutInterests	0	0	0	0
1	321	44	dev=local(44)	InInterests	0.8	0	1	0
1	321	44	dev=local(44)	OutInterests	0	0	0	0
1	321	44	dev=local(44)	DropInterests	0	0	0	0
1	321	44	dev=local(44)	InNacks	0	0	0	0
1	321	44	dev=local(44)	OutNacks	0	0	0	0
1	321	44	dev=local(44)	DropNacks	0	0	0	0
1	321	44	dev=local(44)	InData	0	0	0	0
1	321	44	dev=local(44)	OutData	0.8	0.853906	1	1.06738
1	321	44	dev=local(44)	DropData	0	0	0	0
1	321	44	dev=local(44)	InSatisfiedInterests	0.8	0	1	0
1	321	44	dev=local(44)	InTimedOutInterests	0	0	0	0
1	321	44	dev=local(44)	OutSatisfiedInterests	0	0	0	0
1	321	44	dev=local(44)	OutTimedOutInterests	0	0	0	0
